Timestamp,Frame#(Framerate 30),ObjectName,WorldPosX,WorldPosY,WorldPosZ,ScreenPosX,ScreenPosY,CamPosX,CamPosY,CamPosZ,CamRotX,CamRotY,CamRotZ
2025-03-17 13:23:28.955,281,DistractorMainTable,0.26,-1.633,-2.933339,3870.835,23928.91,0.2195454,-0.04497504,-3.24606,344.6767,2.969449,5.951042
2025-03-17 13:23:29.082,282,DistractorFrontWall,0.4350557,0.1260446,-2.013594,1903.479,849.6929,0.2280879,-0.0458138,-3.24624,345.1387,3.542794,4.720055
2025-03-17 13:23:29.141,283,DistractorFrontWall,0.6157928,0.1036568,-2.013594,2015.224,821.4651,0.2300935,-0.04564726,-3.246303,345.0885,3.875066,5.237237
2025-03-17 13:23:29.180,284,DistractorFrontWall,0.6206594,0.08913428,-2.013594,2010.012,800.6815,0.2323186,-0.04426324,-3.246049,344.4175,4.262672,5.270437
2025-03-17 13:23:29.212,285,DistractorFrontWall,0.6337996,0.09019169,-2.013594,2015.078,796.9601,0.2336693,-0.04419804,-3.245737,344.1116,4.467993,5.036368
2025-03-17 13:23:29.234,286,DistractorFrontWall,0.6327813,0.09961613,-2.013594,2009.804,806.8521,0.2348996,-0.04434574,-3.245575,344.2258,4.791177,4.672745
2025-03-17 13:23:29.269,287,DistractorFrontWall,0.6335964,0.1026767,-2.013594,2006.634,814.2127,0.2361701,-0.04475415,-3.245314,344.4964,5.029189,4.460477
2025-03-17 13:23:29.291,288,DistractorFrontWall,0.6388752,0.104967,-2.013594,2006.177,820.1353,0.2371629,-0.04470348,-3.244729,344.7318,5.301383,4.190035
2025-03-17 13:23:29.329,289,DistractorFrontWall,0.6432405,0.09759346,-2.013594,2003.699,816.8531,0.2382708,-0.04468036,-3.244084,344.7945,5.638618,3.98158
2025-03-17 13:23:29.374,290,DistractorFrontWall,0.6268473,0.1067599,-2.013594,1987.064,825.017,0.2396789,-0.04495239,-3.243117,344.8325,5.98502,3.990633
2025-03-17 13:23:29.418,291,DistractorFrontWall,0.6269321,0.1053354,-2.013594,1984.112,825.2515,0.2406095,-0.04510772,-3.242093,344.8788,6.164657,3.935876
2025-03-17 13:23:29.458,292,DistractorFrontWall,0.6212389,0.1012093,-2.013594,1984.394,821.5432,0.2403981,-0.04533088,-3.241204,344.8194,5.900756,4.059136
2025-03-17 13:23:29.495,293,DistractorFrontWall,0.3385766,0.09302981,-2.013594,1805.602,834.5693,0.2393792,-0.04539478,-3.240834,345.0583,5.249522,4.140444
2025-03-17 13:23:29.524,294,DistractorFrontWall,0.2910342,0.08888423,-2.013594,1784.622,836.4911,0.2381199,-0.0457629,-3.240606,345.2296,4.477342,4.431196
2025-03-17 13:23:29.549,295,DistractorFrontWall,0.291939,0.08624451,-2.013594,1804.335,834.5045,0.2357842,-0.04605913,-3.24066,345.3076,3.235267,4.796806
2025-03-17 13:23:29.578,296,DistractorFrontWall,0.2867069,0.08296835,-2.013594,1825.867,830.5661,0.2328823,-0.04635584,-3.241103,345.3084,1.622526,5.005295
2025-03-17 13:23:29.607,297,DistractorFrontWall,0.2834854,0.0848373,-2.013594,1848.479,830.6329,0.2302809,-0.04669917,-3.24165,345.3469,0.04566252,5.179168
2025-03-17 13:23:29.635,298,DistractorFrontWall,0.2692974,0.07936832,-2.013594,1865.521,822.8195,0.2271836,-0.04646027,-3.242389,345.202,358.3144,5.358304
2025-03-17 13:23:29.665,299,DistractorFrontWall,0.279562,0.08001751,-2.013594,1903.566,814.1055,0.2235572,-0.04576933,-3.243379,344.8533,356.3677,5.397232
2025-03-17 13:23:29.693,300,DistractorFrontWall,0.2817447,0.0749483,-2.013594,1936.685,797.5015,0.2199181,-0.04465508,-3.244674,344.2171,354.3921,5.28604
2025-03-17 13:23:29.722,301,DistractorFrontWall,0.2398036,0.07442321,-2.013594,1939.379,782.5576,0.2164768,-0.04297018,-3.246334,343.3378,352.3896,5.148949
2025-03-17 13:23:29.762,302,DistractorFrontWall,0.1613345,0.180861,-2.013594,1935.389,831.3152,0.2113469,-0.04037774,-3.249437,341.7469,349.3962,4.936941
2025-03-17 13:23:29.800,303,DistractorFrontWall,-0.04917884,0.2752377,-2.013594,1841.412,866.4913,0.2066592,-0.03764367,-3.252959,339.9012,346.5763,4.880833
2025-03-17 13:23:29.840,304,DistractorFrontWall,-0.04897618,0.2978501,-2.013594,1880.424,854.2822,0.2024556,-0.03590202,-3.256756,338.428,344.0028,5.064162
2025-03-17 13:23:29.883,305,DistractorFrontWall,-0.05200553,0.3005662,-2.013594,1912.938,829.4591,0.1981991,-0.0329957,-3.260611,336.9677,341.712,5.158335
2025-03-17 13:23:29.922,306,DistractorFrontWall,-0.1034257,0.3327218,-2.013594,1917.127,820.0438,0.1944731,-0.03084683,-3.264371,335.2768,339.2628,5.327909
2025-03-17 13:23:29.965,307,DistractorFrontWall,-0.2817843,0.6082578,-2.013594,1848.671,956.244,0.1916593,-0.03003061,-3.267625,334.4335,337.4419,5.560516
2025-03-17 13:23:30.007,308,DistractorFrontWall,-0.3418128,0.6383076,-2.013594,1834.295,964.4046,0.1896028,-0.02944422,-3.269977,334.282,336.3302,5.566546
2025-03-17 13:23:30.051,309,DistractorFrontWall,-0.3515704,0.6479535,-2.013594,1838.568,967.0898,0.1880509,-0.02929974,-3.271757,334.2516,335.7401,5.678174
2025-03-17 13:23:30.096,310,DistractorFrontWall,-0.3431458,0.6213472,-2.013594,1846.319,946.8896,0.1869085,-0.02830708,-3.273546,333.8318,335.4165,5.646417
2025-03-17 13:23:30.131,311,DistractorFrontWall,-0.3740828,0.6420049,-2.013594,1835.672,948.7954,0.1861236,-0.02805817,-3.275106,333.4241,335.094,5.704718
2025-03-17 13:23:30.171,312,DistractorFrontWall,-0.5876656,0.7076775,-2.013594,1738.447,965.1069,0.1856268,-0.02737284,-3.276526,333.2192,334.997,5.74193
2025-03-17 13:23:30.271,313,DistractorFrontWall,-0.5618858,0.6876258,-2.013594,1742.632,959.2642,0.1859215,-0.0275805,-3.279233,333.3518,335.5211,5.466023
2025-03-17 13:23:30.309,314,DistractorFrontWall,-0.5667777,0.6931776,-2.013594,1735.668,960.4005,0.1865418,-0.02743936,-3.280359,333.2466,335.8924,5.47461
2025-03-17 13:23:30.358,315,DistractorFrontWall,-0.5795438,0.6895031,-2.013594,1721.736,952.7328,0.1875667,-0.0271734,-3.281888,332.8539,336.4315,5.383036
2025-03-17 13:23:30.403,316,DistractorFrontWall,-0.5367646,0.6957276,-2.013594,1732.77,955.825,0.188935,-0.02683008,-3.28311,332.6812,337.0766,5.359001
2025-03-17 13:23:30.435,317,DistractorFrontWall,-0.1489453,0.7167739,-2.013594,1920.157,983.7459,0.1902057,-0.02663207,-3.283696,332.5088,337.7723,5.182713
2025-03-17 13:23:30.477,318,DistractorFrontWall,-0.0576117,0.709223,-2.013594,1954.829,982.7307,0.1923304,-0.02637148,-3.284789,332.3449,338.9189,4.969429
2025-03-17 13:23:30.523,319,DistractorFrontWall,-0.04283524,0.7106463,-2.013594,1946.772,980.3042,0.1943381,-0.02571988,-3.286225,332.0833,340.0655,4.633741
2025-03-17 13:23:30.564,320,DistractorFrontWall,-0.05606127,0.6967646,-2.013594,1922.73,970.4063,0.1967579,-0.02536118,-3.28732,331.9322,341.2136,4.432786
2025-03-17 13:23:30.607,321,DistractorFrontWall,-0.04942584,0.6988844,-2.013594,1907.777,968.7927,0.1993297,-0.02432895,-3.288873,331.7408,342.5306,4.027618
2025-03-17 13:23:30.650,322,DistractorFrontWall,-0.05386138,0.7084717,-2.013594,1888.122,973.0349,0.2018836,-0.02445996,-3.290376,331.7178,343.764,3.92513
2025-03-17 13:23:30.694,323,DistractorFrontWall,-0.05087876,0.7111527,-2.013594,1873.733,975.3733,0.2042336,-0.02431905,-3.291814,331.781,344.927,3.851452
2025-03-17 13:23:30.733,324,DistractorFrontWall,-0.04061866,0.6999568,-2.013594,1864.131,968.9175,0.2065526,-0.02416289,-3.293353,331.6904,346.0027,3.689192
2025-03-17 13:23:30.774,325,DistractorFrontWall,-0.01558781,0.7037955,-2.013594,1864.459,973.1927,0.2092435,-0.02401257,-3.29489,331.7986,346.9675,3.446581
2025-03-17 13:23:30.818,326,DistractorFrontWall,0.2217283,0.7248898,-2.013594,1982.771,992.1385,0.2126234,-0.0236963,-3.29601,331.9062,348.1979,3.052691
2025-03-17 13:23:30.862,327,DistractorFrontWall,0.2371051,0.7238339,-2.013594,1967.729,992.9908,0.2161997,-0.02328515,-3.297006,332.0111,349.8625,2.616817
2025-03-17 13:23:30.899,328,DistractorFrontWall,0.235714,0.7336735,-2.013594,1940.463,999.0087,0.2205008,-0.02303791,-3.297761,332.1235,351.6739,2.149338
2025-03-17 13:23:30.940,329,DistractorFrontWall,0.2283666,0.7298209,-2.013594,1894.796,998.4462,0.226805,-0.02311707,-3.297362,332.22,354.5855,1.399022
2025-03-17 13:23:30.983,330,DistractorFrontWall,0.2161663,0.7221345,-2.013594,1845.357,992.2776,0.2321114,-0.02332056,-3.297202,332.0439,357.6231,0.2548733
2025-03-17 13:23:31.028,331,DistractorFrontWall,0.2420332,0.7092903,-2.013594,1830.556,987.9014,0.2368537,-0.02410972,-3.297582,332.1578,359.7097,359.7688
2025-03-17 13:23:31.069,332,DistractorFrontWall,0.267174,0.6993281,-2.013594,1819.754,983.4455,0.2414465,-0.02391076,-3.298138,332.2188,1.461344,359.4682
2025-03-17 13:23:31.109,333,DistractorFrontWall,0.320147,0.7070486,-2.013594,1830.867,994.8618,0.245467,-0.0245322,-3.2988,332.7534,2.765105,359.4881
2025-03-17 13:23:31.151,334,DistractorFrontWall,0.5953443,0.7339773,-2.013594,1966.513,1011.534,0.2496657,-0.02463973,-3.299572,333.2507,3.964152,359.3454
2025-03-17 13:23:31.193,335,DistractorFrontWall,0.632621,0.7300998,-2.013594,1970.14,1015.061,0.2533775,-0.02514005,-3.300196,333.7186,5.082862,359.1343
2025-03-17 13:23:31.235,336,DistractorFrontWall,0.6339343,0.7179408,-2.013594,1955.489,1013.734,0.2572436,-0.02524948,-3.300534,334.0829,6.109126,358.8632
2025-03-17 13:23:31.276,337,DistractorFrontWall,0.6355393,0.7234846,-2.013594,1939.839,1029.032,0.2607833,-0.02699649,-3.300437,334.9568,7.179646,358.7656
2025-03-17 13:23:31.317,338,DistractorFrontWall,0.6399319,0.734211,-2.013594,1927.74,1055.96,0.2640161,-0.03024173,-3.2999,336.4089,8.125614,358.9479
2025-03-17 13:23:31.360,339,DistractorFrontWall,0.6449654,0.742263,-2.013594,1918.791,1091.796,0.2675683,-0.03474081,-3.298909,338.4656,8.88919,359.196
2025-03-17 13:23:31.401,340,DistractorFrontWall,0.6337745,0.7233986,-2.013594,1903.418,1126.533,0.2705537,-0.04014432,-3.297888,341.2096,9.601331,359.5239
2025-03-17 13:23:31.442,341,DistractorFrontWall,0.6227806,0.6724138,-2.013594,1888.206,1156.114,0.273541,-0.04578209,-3.297025,344.6217,10.34445,359.7798
2025-03-17 13:23:31.484,342,DistractorFrontWall,0.5639372,0.4389913,-2.013594,1845.605,1089.093,0.2766074,-0.05175781,-3.295705,348.2184,11.09951,0.1017381
2025-03-17 13:23:31.530,343,DistractorFrontWall,0.5374746,-0.02384556,-2.013594,1817.647,858.9138,0.279599,-0.05813181,-3.294078,351.6571,11.74869,0.5580722
2025-03-17 13:23:31.569,344,DistractorFrontWall,0.5433278,-0.4577677,-2.013594,1808.137,618.6356,0.2818011,-0.06379759,-3.292368,354.7409,12.01987,1.484085
2025-03-17 13:23:31.610,345,DistractorFrontWall,0.5385809,-0.4914584,-2.013594,1804.281,639.8858,0.2828225,-0.06840587,-3.290203,357.1849,11.88104,2.047216
2025-03-17 13:23:31.653,346,DistractorFrontWall,0.5449886,-0.5115961,-2.013594,1812.924,657.726,0.283415,-0.07205975,-3.288044,358.9352,11.50259,2.367847
2025-03-17 13:23:31.696,347,DistractorFrontWall,0.5522001,-0.5041819,-2.013594,1826.081,693.3505,0.2833906,-0.07623684,-3.286727,0.684707,10.93318,2.670791
2025-03-17 13:23:31.733,348,DistractorBlock3,0.3985955,-0.4659997,-2.580168,1785.31,548.7932,0.2833665,-0.07908833,-3.285115,2.378506,10.59794,2.746393
2025-03-17 13:23:31.775,349,DistractorBlock3,0.3855882,-0.4659997,-2.63668,1783.933,534.0253,0.2831827,-0.0816474,-3.283491,3.534551,10.26345,2.95811
2025-03-17 13:23:31.819,350,DistractorBlock3,0.3872499,-0.4659997,-2.64593,1794.711,544.2158,0.2822231,-0.08331704,-3.281766,4.405478,9.919804,2.980669
2025-03-17 13:23:31.862,351,DistractorBlock3,0.3882209,-0.4659997,-2.64294,1802.175,555.6074,0.281242,-0.08471262,-3.279823,4.905819,9.489094,3.180839
2025-03-17 13:23:31.904,352,DistractorBlock3,0.3920256,-0.4659997,-2.623183,1811.884,580.7658,0.2797668,-0.0863328,-3.278155,5.526491,8.981142,3.405596
2025-03-17 13:23:31.945,353,DistractorBlock3,0.3900667,-0.4659997,-2.639833,1823.895,577.5781,0.2777567,-0.08725011,-3.276368,6.027997,8.301965,3.577914
2025-03-17 13:23:31.988,354,DistractorBlock3,0.39014,-0.4659997,-2.630814,1836.966,591.5668,0.2749903,-0.08857822,-3.275003,6.497549,7.43511,3.830519
2025-03-17 13:23:32.026,355,DistractorBlock3,0.394713,-0.4659997,-2.629987,1864.306,599.9642,0.2708547,-0.0897547,-3.274037,7.031279,6.10735,4.160164
2025-03-17 13:23:32.067,356,DistractorBlock3,0.3528052,-0.480453,-2.605241,1840.283,612.2674,0.2657036,-0.09176981,-3.273687,7.753408,4.108954,4.863234
2025-03-17 13:23:32.109,357,DistractorFrontWall,0.1258943,-0.8224315,-2.013594,1688.528,641.3129,0.2590381,-0.09447527,-3.273365,8.692015,1.465898,5.698956
2025-03-17 13:23:32.153,358,DistractorBlock2,0.1458962,-0.4659997,-2.637414,1681.211,668.3871,0.2520055,-0.09810066,-3.274311,10.05525,358.7343,5.931456
2025-03-17 13:23:32.197,359,DistractorBlock2,0.1295432,-0.4659997,-2.663465,1705.409,673.8536,0.245109,-0.1000049,-3.275367,11.22614,355.8965,5.830663
2025-03-17 13:23:32.236,360,DistractorBlock2,0.1220644,-0.4659997,-2.656742,1742.937,691.6338,0.2386875,-0.1014233,-3.276036,12.05903,353.4327,5.500797
2025-03-17 13:23:32.279,361,DistractorBlock2,0.1142674,-0.4659997,-2.661067,1766.922,693.9301,0.2329636,-0.1022449,-3.276556,12.38064,351.4787,5.351087
2025-03-17 13:23:32.323,362,DistractorBlock2,0.08446582,-0.4659997,-2.672654,1756.276,696.9838,0.2278399,-0.1035286,-3.276994,12.65366,349.7973,5.552175
2025-03-17 13:23:32.364,363,DistractorBlock2,-0.0119006,-0.4659997,-2.634217,1691.204,746.0692,0.2224515,-0.104732,-3.277593,13.04816,348.1658,5.735167
2025-03-17 13:23:32.406,364,DistractorFrontWall,-0.4774427,-0.76144,-2.013594,1588.875,805.6208,0.2177762,-0.1052727,-3.278032,13.402,346.8483,5.801402
2025-03-17 13:23:32.492,365,DistractorFrontWall,-0.4293867,-0.7649297,-2.013594,1640.716,807.7477,0.2106109,-0.1073238,-3.27739,13.95129,345.2146,6.040891
2025-03-17 13:23:32.623,366,DistractorMainTable,0.05353357,-0.8846496,-2.705543,1774.695,520.6255,0.2027335,-0.2559743,-3.274117,19.25685,345.6091,5.94302
2025-03-17 13:23:32.662,367,DistractorBlock2Label,0.07483968,-0.8510748,-2.828411,1757.979,464.934,0.2008832,-0.2686632,-3.27254,20.98507,345.7377,5.667899
2025-03-17 13:23:32.711,368,DistractorBlock2Label,0.07472222,-0.8510748,-2.833493,1761.491,515.1299,0.1990007,-0.2780941,-3.271531,23.52315,346.1321,5.388998
2025-03-17 13:23:32.746,369,DistractorBlock2Label,0.09142776,-0.8510748,-2.877311,1767.766,494.0543,0.1978299,-0.2836672,-3.271585,25.17609,346.2507,5.255993
2025-03-17 13:23:32.783,370,DistractorBlock2Label,0.09458225,-0.8737829,-2.891047,1768.936,483.7719,0.1967063,-0.2874881,-3.27122,26.51912,346.2706,5.121639
2025-03-17 13:23:32.829,371,DistractorMainTable,0.08049839,-0.8846496,-2.891692,1755.902,516.903,0.1954367,-0.2927291,-3.271118,28.28752,346.3914,4.890001
2025-03-17 13:23:32.872,372,DistractorMainTable,0.08458973,-0.8846496,-2.916351,1755.335,498.3221,0.1939515,-0.2962003,-3.269331,29.02061,346.4496,4.435458
