Timestamp,Frame#(Framerate 30),ObjectName,WorldPosX,WorldPosY,WorldPosZ,ScreenPosX,ScreenPosY,CamPosX,CamPosY,CamPosZ,CamRotX,CamRotY,CamRotZ
2025-03-14 12:12:49.675,257,DistractorMainTable,0.26,-1.633,-2.933339,1417.334,-12154.61,0.2499334,0.1046154,-3.501178,349.2338,7.449931,359.765
2025-03-14 12:12:49.820,258,Head,0.2184492,0.1041786,-3.48613,170.5395,801.0466,0.2499008,0.1039958,-3.507462,349.3678,6.779675,359.6619
2025-03-14 12:12:49.884,259,DistractorFrontWall,0.4274638,0.2073796,-2.013594,1821.329,860.5806,0.2504007,0.1040035,-3.508404,349.3492,6.99066,359.534
2025-03-14 12:12:49.924,260,DistractorFrontWall,0.4371314,0.2092231,-2.013594,1823.366,862.0133,0.2509781,0.1040673,-3.508855,349.3807,7.189104,359.5705
2025-03-14 12:12:49.948,261,DistractorFrontWall,0.4324315,0.2101223,-2.013594,1818.034,863.3143,0.2510122,0.103837,-3.509346,349.4281,7.376925,359.4955
2025-03-14 12:12:49.975,262,DistractorFrontWall,0.4350815,0.2105944,-2.013594,1816.612,865.2523,0.2513506,0.1036241,-3.509622,349.5349,7.563976,359.443
2025-03-14 12:12:50.006,263,DistractorFrontWall,0.436223,0.2051147,-2.013594,1813.267,863.4697,0.2517743,0.1035252,-3.51004,349.6237,7.828712,359.3335
2025-03-14 12:12:50.030,264,DistractorFrontWall,0.4406557,0.2037445,-2.013594,1814.383,863.271,0.2519296,0.1035351,-3.510181,349.6637,7.915808,359.3172
2025-03-14 12:12:50.057,265,DistractorFrontWall,0.4374197,0.1989933,-2.013594,1810.253,860.1622,0.2522345,0.1036305,-3.510452,349.6409,8.059516,359.3402
2025-03-14 12:12:50.082,266,DistractorFrontWall,0.4442451,0.1960754,-2.013594,1813.499,856.0992,0.2521493,0.1039193,-3.51072,349.4896,8.093968,359.4043
2025-03-14 12:12:50.108,267,DistractorFrontWall,0.452045,0.1932667,-2.013594,1819.6,850.8777,0.2517625,0.1042556,-3.511084,349.2578,7.976429,359.5205
2025-03-14 12:12:50.134,268,DistractorFrontWall,0.4542875,0.1934486,-2.013594,1824.865,846.1453,0.2510259,0.104658,-3.511408,348.9489,7.7226,359.6061
2025-03-14 12:12:50.159,269,DistractorFrontWall,0.3080902,0.2898499,-2.013594,1750.045,893.6033,0.2490752,0.1054429,-3.512253,348.481,7.306899,359.7767
2025-03-14 12:12:50.185,270,DistractorFrontWall,0.1987596,0.4059684,-2.013594,1698.697,948.9361,0.2475821,0.1066303,-3.513008,347.8345,6.753372,0.02841555
2025-03-14 12:12:50.213,271,DistractorFrontWall,0.1961253,0.4146436,-2.013594,1709.074,942.7484,0.2459645,0.1073536,-3.514066,347.0943,6.009362,0.4253199
2025-03-14 12:12:50.238,272,DistractorFrontWall,0.1937382,0.4285574,-2.013594,1723.569,941.3951,0.244056,0.1079701,-3.515536,346.4986,5.003041,0.9201898
2025-03-14 12:12:50.266,273,DistractorFrontWall,0.2031422,0.4267002,-2.013594,1749.087,930.1989,0.2414555,0.1088716,-3.517346,345.8726,3.672835,1.43204
2025-03-14 12:12:50.295,274,DistractorFrontWall,0.1986113,0.4348471,-2.013594,1769.841,922.2451,0.2384464,0.1102364,-3.519229,345.145,2.16275,1.65113
2025-03-14 12:12:50.320,275,DistractorFrontWall,0.1752405,0.4499466,-2.013594,1784.999,915.0837,0.2358154,0.1111518,-3.521494,344.1991,0.3040525,1.910063
2025-03-14 12:12:50.346,276,DistractorFrontWall,-0.07257724,0.5682622,-2.013594,1681.3,969.1251,0.2331627,0.1118649,-3.523937,343.5197,358.5937,2.126548
2025-03-14 12:12:50.375,277,DistractorFrontWall,-0.07482982,0.5723915,-2.013594,1703.591,962.8593,0.2312948,0.1118698,-3.526134,343.0786,357.0423,2.283394
2025-03-14 12:12:50.403,278,DistractorFrontWall,-0.1320713,0.6015778,-2.013594,1694.486,972.6947,0.2299136,0.1121252,-3.52822,342.8206,355.7443,2.478602
2025-03-14 12:12:50.428,279,DistractorFrontWall,-0.185962,0.6174526,-2.013594,1686.777,978.3706,0.2285843,0.1117762,-3.530064,342.7124,354.4745,2.818494
2025-03-14 12:12:50.458,280,DistractorFrontWall,-0.1851146,0.6221403,-2.013594,1704.52,978.8904,0.2272132,0.1115042,-3.531783,342.6703,353.3453,3.107064
2025-03-14 12:12:50.483,281,DistractorFrontWall,-0.1714523,0.6019499,-2.013594,1726.242,968.1827,0.2261241,0.1114137,-3.533387,342.6948,352.2909,3.436678
2025-03-14 12:12:50.514,282,DistractorFrontWall,-0.2152188,0.6126032,-2.013594,1724.278,970.5665,0.2248341,0.1113677,-3.535181,342.5747,350.9791,3.843023
2025-03-14 12:12:50.541,283,DistractorFrontWall,-0.4379617,0.618815,-2.013594,1633.085,969.5858,0.2235436,0.1118101,-3.536983,342.388,349.8907,3.720028
2025-03-14 12:12:50.569,284,DistractorFrontWall,-0.4430652,0.6188869,-2.013594,1644.655,965.331,0.222843,0.1117735,-3.538613,342.1913,348.9673,3.911349
