Timestamp,Frame#(Framerate 30),ObjectName,WorldPosX,WorldPosY,WorldPosZ,ScreenPosX,ScreenPosY,CamPosX,CamPosY,CamPosZ,CamRotX,CamRotY,CamRotZ
2025-03-14 15:25:39.351,263,DistractorMainTable,0.26,-1.633,-2.933339,859.6469,-4754.813,0.2606531,-0.2010968,-3.5225,355.8149,25.17431,359.8612
2025-03-14 15:25:39.493,264,DistractorFrontWall,1.124554,-0.06608593,-2.013594,1887.604,959.29,0.2628808,-0.2005398,-3.524811,355.4898,25.36542,359.6051
2025-03-14 15:25:39.552,265,DistractorFrontWall,1.133869,-0.06524456,-2.013594,1891.327,956.2742,0.2630082,-0.2002017,-3.525676,355.2829,25.3624,359.658
2025-03-14 15:25:39.593,266,DistractorFrontWall,1.134219,-0.05795504,-2.013594,1890.986,958.6625,0.2631547,-0.1999577,-3.526524,355.209,25.3752,359.5567
2025-03-14 15:25:39.621,267,DistractorFrontWall,1.135899,-0.06754479,-2.013594,1891.718,955.0482,0.2632398,-0.2001855,-3.526859,355.2753,25.36912,359.6001
2025-03-14 15:25:39.649,268,DistractorFrontWall,1.135972,-0.06547962,-2.013594,1891.06,956.5182,0.2633814,-0.2003849,-3.527297,355.3008,25.40345,359.5785
2025-03-14 15:25:39.676,269,DistractorFrontWall,1.135609,-0.06493993,-2.013594,1889.895,957.9672,0.2635157,-0.2006074,-3.527738,355.376,25.46011,359.5817
2025-03-14 15:25:39.711,270,DistractorFrontWall,1.136111,-0.05168653,-2.013594,1889.308,964.112,0.2636588,-0.2007371,-3.528397,355.3586,25.49342,359.5786
2025-03-14 15:25:39.738,271,DistractorFrontWall,1.126399,-0.05285341,-2.013594,1884.607,962.9858,0.2636759,-0.2008005,-3.528871,355.3076,25.52804,359.5427
2025-03-14 15:25:39.765,272,DistractorFrontWall,1.128909,-0.05325724,-2.013594,1885.61,962.1274,0.2636969,-0.2008651,-3.529376,355.2621,25.52329,359.5165
2025-03-14 15:25:39.795,273,DistractorFrontWall,1.077843,-0.03792632,-2.013594,1862.789,968.5464,0.2637249,-0.200706,-3.529768,355.1437,25.58267,359.3974
