Timestamp,Frame#(Framerate 30),ObjectName,WorldPosX,WorldPosY,WorldPosZ,ScreenPosX,ScreenPosY,CamPosX,CamPosY,CamPosZ,CamRotX,CamRotY,CamRotZ
2025-03-13 13:25:18.526,252,DistractorMainTable,0.26,-1.633,-2.933339,1374.736,-43054.5,0.4218437,0.09222865,-3.256035,350.8349,350.0842,357.2044
2025-03-13 13:25:19.195,253,DistractorFrontWall,0.1390936,-0.05703886,-2.013594,1847.597,751.669,0.2375957,0.08458686,-3.292414,352.3448,355.1953,355.1865
2025-03-13 13:25:19.258,254,DistractorFrontWall,0.0771184,-0.07204834,-2.013594,1800.248,756.3907,0.223372,0.08329391,-3.296862,353.4829,356.2916,354.8324
2025-03-13 13:25:19.299,255,DistractorFrontWall,0.08467364,-0.08897597,-2.013594,1799.793,753.7758,0.2090751,0.08309436,-3.301108,354.0583,357.4161,354.4382
2025-03-13 13:25:19.332,256,DistractorFrontWall,0.1010504,-0.09449965,-2.013594,1807.013,747.367,0.2022488,0.08299387,-3.303102,353.8434,358.0374,354.3167
2025-03-13 13:25:19.424,257,DistractorFrontWall,0.1153631,-0.1017236,-2.013594,1811.713,731.2098,0.1820204,0.08325064,-3.307266,353.105,359.3802,354.2452
2025-03-13 13:25:19.473,258,DistractorFrontWall,0.1437421,-0.08938038,-2.013594,1834.403,738.7972,0.1656286,0.08286822,-3.309788,352.8745,359.7925,354.3405
2025-03-13 13:25:19.519,259,DistractorFrontWall,0.1509607,-0.06729615,-2.013594,1849.241,747.4633,0.1542142,0.083812,-3.31216,352.4009,359.4913,354.7016
2025-03-13 13:25:19.554,260,DistractorFrontWall,0.1183493,0.1659868,-2.013594,1821.426,895.8285,0.1503701,0.08438659,-3.31345,352.0906,359.1562,354.8187
2025-03-13 13:25:19.582,261,DistractorFrontWall,0.1136622,0.1693842,-2.013594,1821.024,894.5781,0.1492023,0.08388674,-3.314372,351.8397,359.029,354.9257
2025-03-13 13:25:19.610,262,DistractorFrontWall,0.113055,0.2147471,-2.013594,1821.463,922.635,0.1460262,0.08448863,-3.316146,351.7791,358.9483,354.9145
2025-03-13 13:25:19.642,263,DistractorFrontWall,0.1124306,0.2197854,-2.013594,1826.396,924.5487,0.1435278,0.08537638,-3.318362,351.7079,358.6838,354.9734
2025-03-13 13:25:19.665,264,DistractorFrontWall,0.1050732,0.2239604,-2.013594,1824.729,923.4261,0.1427005,0.08598459,-3.319795,351.4948,358.524,354.8596
2025-03-13 13:25:19.689,265,DistractorFrontWall,0.1039243,0.2228354,-2.013594,1828.47,918.2341,0.1407263,0.08718264,-3.322552,351.2343,358.3516,354.6496
2025-03-13 13:25:19.716,266,DistractorFrontWall,0.1039233,0.2233931,-2.013594,1832.53,914.9877,0.1393245,0.0875864,-3.325566,350.9957,358.1671,354.5437
2025-03-13 13:25:19.740,267,DistractorFrontWall,0.09776664,0.2259697,-2.013594,1833.018,912.2114,0.1384984,0.08773673,-3.328715,350.7165,357.9138,354.7142
2025-03-13 13:25:19.837,268,DistractorFrontWall,0.09517884,0.1730626,-2.013594,1843.391,863.0717,0.1389702,0.08841193,-3.339992,349.7088,357.3366,355.3235
2025-03-13 13:25:19.859,269,DistractorFrontWall,0.09673166,0.1933511,-2.013594,1844.515,869.9553,0.1402561,0.08837855,-3.344162,349.314,357.1703,355.9552
2025-03-13 13:25:19.887,270,DistractorFrontWall,0.09054828,0.1999316,-2.013594,1840.39,865.1786,0.1415065,0.08882499,-3.34612,348.7665,357.0895,356.5395
2025-03-13 13:25:19.914,271,DistractorFrontWall,0.08969736,0.2007888,-2.013594,1839.492,855.5497,0.1425991,0.08986759,-3.346639,348.1395,357.0717,356.83
2025-03-13 13:25:19.943,272,DistractorFrontWall,0.09433603,0.1510819,-2.013594,1842.525,805.0283,0.1443452,0.09185159,-3.34779,347.001,357.0975,357.3364
2025-03-13 13:25:19.971,273,DistractorFrontWall,0.1018419,0.1591106,-2.013594,1843.991,787.2413,0.1464939,0.09387565,-3.348975,345.585,357.1987,357.7855
2025-03-13 13:25:20.001,274,DistractorFrontWall,0.1327338,0.3213621,-2.013594,1857.024,872.5234,0.1482125,0.094836,-3.349969,344.3866,357.2578,358.2526
2025-03-13 13:25:20.032,275,DistractorFrontWall,0.1267121,0.5549759,-2.013594,1845.137,993.4513,0.1517912,0.09531653,-3.351141,343.2725,357.3599,358.8247
2025-03-13 13:25:20.063,276,DistractorFrontWall,0.07215691,0.6886236,-2.013594,1807.823,1062.857,0.1548128,0.09524381,-3.351652,343.0916,357.5373,359.0888
2025-03-13 13:25:20.093,277,DistractorFrontWall,0.07426071,0.7189173,-2.013594,1806.225,1075.832,0.1576713,0.09495318,-3.352041,342.8788,357.6436,359.2687
2025-03-13 13:25:20.127,278,DistractorFrontWall,0.07356572,0.6865305,-2.013594,1801.052,1047.72,0.1620048,0.09564078,-3.352551,342.1873,357.8153,359.1181
2025-03-13 13:25:20.157,279,DistractorFrontWall,0.07924509,0.6765124,-2.013594,1799.076,1028.55,0.1651356,0.096524,-3.353029,341.3025,358.0604,358.7728
2025-03-13 13:25:20.186,280,DistractorFrontWall,0.08918333,0.6775116,-2.013594,1802.192,1016.612,0.1681229,0.09692061,-3.353592,340.4727,358.1533,358.83
2025-03-13 13:25:20.218,281,DistractorFrontWall,0.09590054,0.680939,-2.013594,1803.901,1010.585,0.170231,0.09715629,-3.354083,339.9558,358.2263,358.6877
2025-03-13 13:25:20.251,282,DistractorFrontWall,0.09530544,0.6599979,-2.013594,1802.655,985.0349,0.1732897,0.09746706,-3.354514,339.0063,358.1943,358.5052
2025-03-13 13:25:20.283,283,DistractorFrontWall,0.09255528,0.6652161,-2.013594,1803.786,978.4658,0.1747089,0.09759128,-3.354439,338.3734,357.952,358.6638
2025-03-13 13:25:20.312,284,DistractorFrontWall,0.0942111,0.663903,-2.013594,1808.245,968.3899,0.1760062,0.09820282,-3.353955,337.7438,357.6562,358.8156
2025-03-13 13:25:20.342,285,DistractorFrontWall,0.09768033,0.6870728,-2.013594,1815.394,971.5173,0.1770153,0.09869719,-3.353265,337.1164,357.2359,359.1043
2025-03-13 13:25:20.370,286,DistractorFrontWall,0.07565117,0.7683933,-2.013594,1806.91,1009.057,0.1777971,0.098436,-3.35248,336.8227,356.8835,359.2454
