Timestamp,Frame#(Framerate 30),ObjectName,WorldPosX,WorldPosY,WorldPosZ,ScreenPosX,ScreenPosY,CamPosX,CamPosY,CamPosZ,CamRotX,CamRotY,CamRotZ
2025-03-06 10:33:43.762,271,DistractorMainTable,0.26,-1.633,-2.933339,2393.039,-2905.45,0.1757498,-0.02711082,-3.484569,4.346969,356.7323,355.8614
2025-03-06 10:33:43.886,272,Head,0.1534714,-0.02570876,-3.449869,1472.56,864.4064,0.1692723,-0.02129531,-3.48398,2.561953,358.217,355.7813
2025-03-06 10:33:43.940,273,DistractorFrontWall,0.2072773,-0.04281765,-2.013594,1873.679,988.7265,0.1684969,-0.02095139,-3.484648,2.555355,358.0082,355.8594
2025-03-06 10:33:43.984,274,DistractorFrontWall,0.3052628,-0.05163282,-2.013594,1929.742,983.4289,0.167985,-0.02001584,-3.485136,2.278815,358.0837,355.6597
2025-03-06 10:33:44.016,275,DistractorFrontWall,0.4292629,0.1379082,-2.013594,1992.305,1093.075,0.1678426,-0.01935756,-3.485315,1.953376,358.2055,355.6298
2025-03-06 10:33:44.044,276,DistractorFrontWall,0.4415891,0.1437459,-2.013594,1994.82,1094.156,0.1675492,-0.01886404,-3.485552,1.80765,358.506,355.6089
2025-03-06 10:33:44.079,277,DistractorFrontWall,0.4446468,0.1446311,-2.013594,1992.091,1093.209,0.1676486,-0.01848245,-3.485537,1.712439,358.7742,355.4511
2025-03-06 10:33:44.109,278,DistractorFrontWall,0.4483221,0.1519541,-2.013594,1990.839,1099.453,0.1676702,-0.0184772,-3.48546,1.885675,358.9888,355.5989
2025-03-06 10:33:44.138,279,DistractorFrontWall,0.4552994,0.1517049,-2.013594,1994.768,1100.97,0.1677949,-0.01851642,-3.485156,2.031257,359.0313,355.8752
2025-03-06 10:33:44.164,280,DistractorFrontWall,0.457288,0.1508834,-2.013594,1997.314,1099.617,0.1678247,-0.01841867,-3.48468,1.949881,358.9406,355.8257
2025-03-06 10:33:44.200,281,DistractorFrontWall,0.4580345,0.1389761,-2.013594,1999.659,1088.906,0.1678418,-0.01814079,-3.484117,1.63637,358.8247,355.5629
2025-03-06 10:33:44.239,282,DistractorFrontWall,0.4559169,0.1340378,-2.013594,1999.773,1078.646,0.1679862,-0.01743793,-3.483037,1.118491,358.7514,355.3478
2025-03-06 10:33:44.270,283,DistractorFrontWall,0.2168248,0.09352978,-2.013594,1865.144,1036.991,0.1682698,-0.0173049,-3.482063,0.6595904,358.6987,355.4517
2025-03-06 10:33:44.294,284,DistractorFrontWall,0.01327825,0.05840861,-2.013594,1751.482,997.0117,0.1681773,-0.01594615,-3.481514,0.005587128,358.6753,355.4025
2025-03-06 10:33:44.323,285,DistractorFrontWall,0.01102185,0.05588109,-2.013594,1754.671,982.5214,0.1679159,-0.01485217,-3.481578,359.1541,358.4636,355.3555
2025-03-06 10:33:44.355,286,DistractorFrontWall,0.01254201,0.05907958,-2.013594,1763.014,967.5724,0.1672398,-0.0131588,-3.481642,358.0329,358.0718,355.4483
2025-03-06 10:33:44.379,287,DistractorFrontWall,0.01555538,0.0652271,-2.013594,1778.044,941.7952,0.1663716,-0.01011026,-3.48103,356.035,357.3267,356.3752
2025-03-06 10:33:44.410,288,DistractorFrontWall,0.01525664,0.09369033,-2.013594,1798.972,941.1795,0.1636155,-0.01170468,-3.481815,354.7217,355.9964,357.1094
2025-03-06 10:33:44.440,289,DistractorFrontWall,-0.03697228,0.3416727,-2.013594,1793.629,1072.122,0.1608906,-0.01155448,-3.482831,354.2646,354.011,356.9132
2025-03-06 10:33:44.472,290,DistractorFrontWall,-0.03818846,0.3440384,-2.013594,1814.86,1063.924,0.1596416,-0.01023805,-3.483597,353.6158,352.5444,356.6306
2025-03-06 10:33:44.512,291,DistractorFrontWall,-0.2292986,0.6648039,-2.013594,1733.225,1214.255,0.1582182,-0.01054156,-3.485749,353.015,350.7886,357.1638
2025-03-06 10:33:44.553,292,DistractorFrontWall,-0.2862434,0.6916531,-2.013594,1723.982,1208.076,0.1564552,-0.009055495,-3.4877,352.1107,349.429,356.8397
2025-03-06 10:33:44.594,293,DistractorFrontWall,-0.2990518,0.6847583,-2.013594,1732.525,1186.07,0.1562353,-0.007878065,-3.489368,351.0175,348.5859,357.1171
2025-03-06 10:33:44.636,294,DistractorFrontWall,-0.3064144,0.7052912,-2.013594,1734.965,1183.075,0.156196,-0.006578684,-3.490891,350.2578,348.2851,357.3804
2025-03-06 10:33:44.677,295,DistractorFrontWall,-0.3151736,0.668808,-2.013594,1738.831,1138.416,0.1558501,-0.004735231,-3.49144,348.5261,348.0898,358.3027
