Timestamp,Frame#(Framerate 30),ObjectName,WorldPosX,WorldPosY,WorldPosZ,ScreenPosX,ScreenPosY,CamPosX,CamPosY,CamPosZ,CamRotX,CamRotY,CamRotZ
2025-03-17 15:28:40.632,276,DistractorMainTable,0.26,-1.633,-2.933339,3593.044,17580.81,0.5136807,0.1219105,-3.011422,347.3335,323.2567,0.9895007
2025-03-17 15:28:40.762,277,DistractorFrontWall,-0.2786157,0.3619485,-2.013594,1579.902,917.7684,0.5314149,0.1253657,-3.001511,345.9823,337.0149,0.786453
2025-03-17 15:28:40.822,278,DistractorFrontWall,0.02741694,0.3418579,-2.013594,1749.617,904.1001,0.5329346,0.1268613,-3.002781,345.1602,338.0143,0.5898193
2025-03-17 15:28:40.862,279,DistractorFrontWall,0.02360129,0.3532505,-2.013594,1739.734,903.5717,0.533847,0.127878,-3.003827,344.614,338.5042,0.6426482
2025-03-17 15:28:40.895,280,DistractorFrontWall,0.02813196,0.3550842,-2.013594,1739.24,898.3384,0.5341102,0.1283798,-3.004411,344.175,338.7393,0.6819034
2025-03-17 15:28:40.921,281,DistractorFrontWall,0.04210567,0.344396,-2.013594,1744.261,881.9197,0.5341731,0.1291236,-3.005458,343.5975,339.0309,0.6640154
2025-03-17 15:28:40.945,282,DistractorFrontWall,0.04701781,0.3495139,-2.013594,1746.468,882.17,0.5339476,0.1293517,-3.006248,343.3625,339.1461,0.6191808
2025-03-17 15:28:40.971,283,DistractorFrontWall,0.04961991,0.3500644,-2.013594,1749.092,880.2388,0.53381,0.1297027,-3.00694,343.2192,339.1047,0.6480582
2025-03-17 15:28:41.000,284,DistractorFrontWall,0.05062318,0.3505509,-2.013594,1750.754,878.3907,0.5333209,0.1300896,-3.007585,343.1049,339.0877,0.4977646
2025-03-17 15:28:41.027,285,DistractorFrontWall,0.03669906,0.3512262,-2.013594,1742.634,876.2172,0.5329406,0.130439,-3.008226,343.0021,339.0359,0.4001814
2025-03-17 15:28:41.051,286,DistractorFrontWall,0.04108262,0.3477834,-2.013594,1747.822,871.4725,0.5323359,0.1309266,-3.008742,342.8774,338.9234,0.32314
2025-03-17 15:28:41.084,287,DistractorFrontWall,0.04077196,0.3467088,-2.013594,1749.869,869.5273,0.5316957,0.1311021,-3.009089,342.8201,338.8116,0.2511188
2025-03-17 15:28:41.119,288,DistractorFrontWall,0.04141283,0.3399316,-2.013594,1752.786,864.0922,0.5309211,0.1313269,-3.009227,342.8114,338.6798,0.1687717
2025-03-17 15:28:41.153,289,DistractorFrontWall,0.03994656,0.339152,-2.013594,1751.411,866.8456,0.530416,0.1309757,-3.008863,343.0313,338.7423,359.993
2025-03-17 15:28:41.195,290,DistractorFrontWall,0.09510398,0.250095,-2.013594,1784.628,807.1729,0.5296845,0.1308808,-3.008575,343.4624,339.0799,359.8432
2025-03-17 15:28:41.237,291,DistractorFrontWall,0.1198578,0.1958482,-2.013594,1791.907,775.0934,0.5294583,0.1297182,-3.006893,344.1095,339.7313,359.9631
2025-03-17 15:28:41.271,292,DistractorFrontWall,0.1196086,0.1896447,-2.013594,1780.281,773.5313,0.5301756,0.1293778,-3.004912,344.3091,340.3899,0.06958955
2025-03-17 15:28:41.303,293,DistractorFrontWall,0.1324601,0.1888867,-2.013594,1779.047,772.8808,0.5303109,0.1294634,-3.004011,344.3023,341.1152,359.922
2025-03-17 15:28:41.336,294,DistractorFrontWall,0.132966,0.1884087,-2.013594,1770.614,772.8085,0.530566,0.1295081,-3.003112,344.3169,341.6498,0.005563926
2025-03-17 15:28:41.377,295,DistractorFrontWall,0.1312954,0.1811445,-2.013594,1755.451,765.9567,0.5306031,0.1293466,-3.001536,344.2538,342.5382,359.9504
