Timestamp,Frame# (Framerate 30),Slider Name,Slider.x,Slider.y,Slider.z,Slider Value
2025-03-06 09:31:42.997,406,RotationSliderBackgroundXYZ,0.8697755,0.3570328,-0.35,,0.55
2025-03-06 09:31:43.027,407,RotationSliderBackgroundXYZ,0.8697755,0.3570328,-0.35,,0.55
2025-03-06 09:31:43.054,408,RotationSliderBackgroundXYZ,0.8697755,0.3570328,-0.35,,0.55
2025-03-06 09:31:43.080,409,RotationSliderBackgroundXYZ,0.8697755,0.3570328,-0.35,,0.55
2025-03-06 09:31:43.124,410,RotationSliderBackgroundXYZ,0.8697755,0.3570328,-0.35,,0.55
2025-03-06 09:31:43.163,411,RotationSliderBackgroundXYZ,0.8697755,0.3570328,-0.35,,0.55
2025-03-06 09:31:43.205,412,RotationSliderBackgroundXYZ,0.8697755,0.3570328,-0.35,,0.55
2025-03-06 09:31:43.234,413,RotationSliderBackgroundXYZ,0.8697755,0.3570328,-0.35,,0.55
2025-03-06 09:31:43.263,414,RotationSliderBackgroundXYZ,0.8697875,0.3570339,-0.35,,0.55
2025-03-06 09:31:43.291,415,RotationSliderBackgroundXYZ,0.8697636,0.3570339,-0.35,,0.55
2025-03-06 09:31:43.318,416,RotationSliderBackgroundXYZ,0.8697517,0.357035,-0.35,,0.55
2025-03-06 09:31:43.360,417,RotationSliderBackgroundXYZ,0.8697517,0.357035,-0.35,,0.55
2025-03-06 09:31:43.399,418,RotationSliderBackgroundXYZ,0.8697517,0.357035,-0.35,,0.55
2025-03-06 09:31:43.440,419,RotationSliderBackgroundXYZ,0.8697517,0.357035,-0.35,,0.55
2025-03-06 09:31:43.484,420,RotationSliderBackgroundXYZ,0.8697517,0.357035,-0.35,,0.55
2025-03-06 09:31:43.512,421,RotationSliderBackgroundXYZ,0.8697517,0.357035,-0.35,,0.55
2025-03-06 09:31:43.540,422,RotationSliderBackgroundXYZ,0.8697517,0.357035,-0.35,,0.55
2025-03-06 09:31:43.579,423,RotationSliderBackgroundXYZ,0.8697517,0.357035,-0.35,,0.55
2025-03-06 09:31:43.623,424,RotationSliderBackgroundXYZ,0.8697636,0.3570361,-0.35,,0.55
2025-03-06 09:31:43.664,425,RotationSliderBackgroundXYZ,0.8697676,0.3570377,-0.35,,0.55
2025-03-06 09:31:43.693,426,RotationSliderBackgroundXYZ,0.8697715,0.3570388,-0.35,,0.55
2025-03-06 09:31:43.733,427,RotationSliderBackgroundXYZ,0.8697676,0.3570393,-0.35,,0.55
2025-03-06 09:31:43.775,428,RotationSliderBackgroundXYZ,0.8697596,0.3570404,-0.35,,0.55
2025-03-06 09:31:43.804,429,RotationSliderBackgroundXYZ,0.8697676,0.3570415,-0.35,,0.55
2025-03-06 09:31:43.844,430,RotationSliderBackgroundXYZ,0.8697636,0.3570415,-0.35,,0.55
2025-03-06 09:31:43.888,431,RotationSliderBackgroundXYZ,0.8697557,0.3570431,-0.35,,0.55
2025-03-06 09:31:43.928,432,RotationSliderBackgroundXYZ,0.8697517,0.3570431,-0.35,,0.55
2025-03-06 09:31:43.969,433,RotationSliderBackgroundXYZ,0.8697438,0.3570437,-0.35,,0.55
2025-03-06 09:31:44.000,434,RotationSliderBackgroundXYZ,0.8697398,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.040,435,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.069,436,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.098,437,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.126,438,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.154,439,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.180,440,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.223,441,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.261,442,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.292,443,RotationSliderBackgroundXYZ,0.8697358,0.3570442,-0.35,,0.55
2025-03-06 09:31:44.320,444,RotationSliderBackgroundXYZ,0.8697477,0.3570448,-0.35,,0.55
2025-03-06 09:31:44.361,445,RotationSliderBackgroundXYZ,0.8697477,0.357047,-0.35,,0.55
2025-03-06 09:31:44.403,446,RotationSliderBackgroundXYZ,0.8697358,0.3570475,-0.35,,0.55
2025-03-06 09:31:44.445,447,RotationSliderBackgroundXYZ,0.8697318,0.3570486,-0.35,,0.55
2025-03-06 09:31:44.473,448,RotationSliderBackgroundXYZ,0.8697199,0.3570491,-0.35,,0.55
2025-03-06 09:31:44.516,449,RotationSliderBackgroundXYZ,0.869708,0.3570502,-0.35,,0.55
2025-03-06 09:31:44.558,450,RotationSliderBackgroundXYZ,0.8696961,0.3570513,-0.35,,0.55
2025-03-06 09:31:44.599,451,RotationSliderBackgroundXYZ,0.8696881,0.3570519,-0.35,,0.55
2025-03-06 09:31:44.639,452,RotationSliderBackgroundXYZ,0.8696881,0.3570519,-0.35,,0.55
2025-03-06 09:31:44.682,453,RotationSliderBackgroundXYZ,0.8696881,0.3570519,-0.35,,0.55
2025-03-06 09:31:44.711,454,RotationSliderBackgroundXYZ,0.8696881,0.3570519,-0.35,,0.55
2025-03-06 09:31:44.739,455,RotationSliderBackgroundXYZ,0.8696881,0.3570519,-0.35,,0.55
2025-03-06 09:31:44.779,456,RotationSliderBackgroundXYZ,0.8696881,0.3570519,-0.35,,0.55
2025-03-06 09:31:44.807,457,RotationSliderBackgroundXYZ,0.8696881,0.3570519,-0.35,,0.55
2025-03-06 09:31:44.835,458,RotationSliderBackgroundXYZ,0.8696881,0.3570519,-0.35,,0.55
2025-03-06 09:31:44.874,459,RotationSliderBackgroundXYZ,0.8697,0.357053,-0.35,,0.55
2025-03-06 09:31:44.905,460,RotationSliderBackgroundXYZ,0.869704,0.3570546,-0.35,,0.55
2025-03-06 09:31:44.933,461,RotationSliderBackgroundXYZ,0.8697,0.3570551,-0.35,,0.55
2025-03-06 09:31:44.961,462,RotationSliderBackgroundXYZ,0.8696921,0.3570551,-0.35,,0.55
2025-03-06 09:31:44.991,463,RotationSliderBackgroundXYZ,0.8696881,0.3570557,-0.35,,0.55
2025-03-06 09:31:45.018,464,RotationSliderBackgroundXYZ,0.8696762,0.3570551,-0.35,,0.55
2025-03-06 09:31:45.045,465,RotationSliderBackgroundXYZ,0.8696802,0.3570568,-0.35,,0.55
2025-03-06 09:31:45.087,466,RotationSliderBackgroundXYZ,0.8696722,0.3570573,-0.35,,0.55
2025-03-06 09:31:45.128,467,RotationSliderBackgroundXYZ,0.8696762,0.3570595,-0.35,,0.55
2025-03-06 09:31:45.157,468,RotationSliderBackgroundXYZ,0.8696842,0.3570606,-0.35,,0.55
2025-03-06 09:31:45.184,469,RotationSliderBackgroundXYZ,0.8696881,0.3570622,-0.35,,0.55
2025-03-06 09:31:45.227,470,RotationSliderBackgroundXYZ,0.8696842,0.3570622,-0.35,,0.55
2025-03-06 09:31:45.267,471,RotationSliderBackgroundXYZ,0.8696682,0.3570622,-0.35,,0.55
2025-03-06 09:31:45.297,472,RotationSliderBackgroundXYZ,0.8696722,0.3570633,-0.35,,0.55
2025-03-06 09:31:45.325,473,RotationSliderBackgroundXYZ,0.8696762,0.3570649,-0.35,,0.55
2025-03-06 09:31:45.365,474,RotationSliderBackgroundXYZ,0.8696682,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.395,475,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.436,476,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.463,477,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.492,478,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.521,479,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.548,480,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.575,481,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.603,482,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.631,483,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.661,484,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.690,485,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.720,486,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.745,487,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.772,488,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.800,489,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.829,490,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.858,491,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.886,492,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.913,493,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.942,494,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.971,495,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:45.999,496,RotationSliderBackgroundXYZ,0.8696643,0.3570655,-0.35,,0.55
2025-03-06 09:31:46.028,497,RotationSliderBackgroundXYZ,0.8696762,0.3570666,-0.35,,0.55
2025-03-06 09:31:46.057,498,RotationSliderBackgroundXYZ,0.8696842,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.084,499,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.111,500,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.139,501,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.167,502,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.196,503,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.224,504,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.251,505,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.278,506,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.306,507,RotationSliderBackgroundXYZ,0.8696881,0.3570677,-0.35,,0.55
2025-03-06 09:31:46.334,508,RotationSliderBackgroundXYZ,0.8697,0.3570687,-0.35,,0.55
2025-03-06 09:31:46.362,509,RotationSliderBackgroundXYZ,0.869708,0.3570704,-0.35,,0.55
2025-03-06 09:31:46.392,510,RotationSliderBackgroundXYZ,0.8697,0.3570704,-0.35,,0.55
2025-03-06 09:31:46.418,511,RotationSliderBackgroundXYZ,0.8696961,0.357071,-0.35,,0.55
2025-03-06 09:31:46.444,512,RotationSliderBackgroundXYZ,0.8696881,0.3570715,-0.35,,0.55
2025-03-06 09:31:46.472,513,RotationSliderBackgroundXYZ,0.8696842,0.3570715,-0.35,,0.55
2025-03-06 09:31:46.501,514,RotationSliderBackgroundXYZ,0.8696762,0.3570731,-0.35,,0.55
2025-03-06 09:31:46.529,515,RotationSliderBackgroundXYZ,0.8696722,0.3570731,-0.35,,0.55
2025-03-06 09:31:46.558,516,RotationSliderBackgroundXYZ,0.8696682,0.3570731,-0.35,,0.55
2025-03-06 09:31:46.586,517,RotationSliderBackgroundXYZ,0.8696682,0.3570731,-0.35,,0.55
2025-03-06 09:31:46.613,518,RotationSliderBackgroundXYZ,0.8696682,0.3570731,-0.35,,0.55
2025-03-06 09:31:46.640,519,RotationSliderBackgroundXYZ,0.8696802,0.3570742,-0.35,,0.55
2025-03-06 09:31:46.668,520,RotationSliderBackgroundXYZ,0.8696722,0.3570748,-0.35,,0.55
2025-03-06 09:31:46.696,521,RotationSliderBackgroundXYZ,0.8696762,0.3570764,-0.35,,0.55
2025-03-06 09:31:46.725,522,RotationSliderBackgroundXYZ,0.8696682,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.753,523,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.779,524,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.807,525,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.835,526,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.863,527,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.892,528,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.920,529,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.945,530,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:46.973,531,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.000,532,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.029,533,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.057,534,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.085,535,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.111,536,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.139,537,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.168,538,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.196,539,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.224,540,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.255,541,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.279,542,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.307,543,RotationSliderBackgroundXYZ,0.8696643,0.3570769,-0.35,,0.55
2025-03-06 09:31:47.336,544,RotationSliderBackgroundXYZ,0.8696762,0.3570786,-0.35,,0.55
2025-03-06 09:31:47.364,545,RotationSliderBackgroundXYZ,0.8696842,0.3570797,-0.35,,0.55
2025-03-06 09:31:47.393,546,RotationSliderBackgroundXYZ,0.8696762,0.3570797,-0.35,,0.55
2025-03-06 09:31:47.421,547,RotationSliderBackgroundXYZ,0.8696722,0.3570802,-0.35,,0.55
2025-03-06 09:31:47.446,548,RotationSliderBackgroundXYZ,0.8696643,0.3570813,-0.35,,0.55
2025-03-06 09:31:47.474,549,RotationSliderBackgroundXYZ,0.8696523,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.503,550,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.531,551,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.560,552,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.588,553,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.614,554,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.640,555,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.668,556,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.696,557,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.725,558,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.755,559,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.780,560,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.808,561,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.837,562,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.865,563,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.894,564,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.921,565,RotationSliderBackgroundXYZ,0.8696444,0.3570824,-0.35,,0.55
2025-03-06 09:31:47.948,566,RotationSliderBackgroundXYZ,0.8696325,0.3570818,-0.35,,0.55
2025-03-06 09:31:47.974,567,RotationSliderBackgroundXYZ,0.8696126,0.3570818,-0.35,,0.55
2025-03-06 09:31:48.004,568,RotationSliderBackgroundXYZ,0.8696007,0.3570824,-0.35,,0.55
2025-03-06 09:31:48.032,569,RotationSliderBackgroundXYZ,0.8695967,0.3570829,-0.35,,0.55
2025-03-06 09:31:48.061,570,RotationSliderBackgroundXYZ,0.8695848,0.357084,-0.35,,0.55
