Timestamp,Frame# (Framerate 30),Slider Name,Slider.x,Slider.y,Slider.z,Slider Value
2025-03-07 14:34:25.118,480,RotationSliderBackgroundXYZ,0.8696563,0.3570546,-0.35,,0.55
2025-03-07 14:34:25.146,481,RotationSliderBackgroundXYZ,0.8696523,0.3570551,-0.35,,0.55
2025-03-07 14:34:25.175,482,RotationSliderBackgroundXYZ,0.8696404,0.3570557,-0.35,,0.55
2025-03-07 14:34:25.204,483,RotationSliderBackgroundXYZ,0.8696404,0.3570557,-0.35,,0.55
2025-03-07 14:34:25.231,484,RotationSliderBackgroundXYZ,0.8696404,0.3570557,-0.35,,0.55
2025-03-07 14:34:25.272,485,RotationSliderBackgroundXYZ,0.8696404,0.3570557,-0.35,,0.55
2025-03-07 14:34:25.302,486,RotationSliderBackgroundXYZ,0.8696404,0.3570557,-0.35,,0.55
2025-03-07 14:34:25.328,487,RotationSliderBackgroundXYZ,0.8696404,0.3570557,-0.35,,0.55
2025-03-07 14:34:25.355,488,RotationSliderBackgroundXYZ,0.8696523,0.3570573,-0.35,,0.55
2025-03-07 14:34:25.396,489,RotationSliderBackgroundXYZ,0.8696285,0.3570573,-0.35,,0.55
2025-03-07 14:34:25.425,490,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.454,491,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.482,492,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.509,493,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.538,494,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.565,495,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.593,496,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.620,497,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.648,498,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.675,499,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.705,500,RotationSliderBackgroundXYZ,0.8696206,0.3570579,-0.35,,0.55
2025-03-07 14:34:25.732,501,RotationSliderBackgroundXYZ,0.8696126,0.3570568,-0.35,,0.55
2025-03-07 14:34:25.760,502,RotationSliderBackgroundXYZ,0.8696126,0.3570584,-0.35,,0.55
2025-03-07 14:34:25.787,503,RotationSliderBackgroundXYZ,0.8696007,0.3570595,-0.35,,0.55
2025-03-07 14:34:25.816,504,RotationSliderBackgroundXYZ,0.8695967,0.35706,-0.35,,0.55
2025-03-07 14:34:25.843,505,RotationSliderBackgroundXYZ,0.8695848,0.3570606,-0.35,,0.55
2025-03-07 14:34:25.873,506,RotationSliderBackgroundXYZ,0.8695729,0.3570622,-0.35,,0.55
2025-03-07 14:34:25.901,507,RotationSliderBackgroundXYZ,0.869561,0.3570628,-0.35,,0.55
2025-03-07 14:34:25.927,508,RotationSliderBackgroundXYZ,0.869553,0.3570633,-0.35,,0.55
2025-03-07 14:34:25.955,509,RotationSliderBackgroundXYZ,0.869553,0.3570633,-0.35,,0.55
2025-03-07 14:34:25.982,510,RotationSliderBackgroundXYZ,0.869553,0.3570633,-0.35,,0.55
2025-03-07 14:34:26.011,511,RotationSliderBackgroundXYZ,0.869553,0.3570633,-0.35,,0.55
2025-03-07 14:34:26.040,512,RotationSliderBackgroundXYZ,0.869553,0.3570633,-0.35,,0.55
2025-03-07 14:34:26.068,513,RotationSliderBackgroundXYZ,0.869553,0.3570633,-0.35,,0.55
2025-03-07 14:34:26.095,514,RotationSliderBackgroundXYZ,0.869545,0.3570628,-0.35,,0.55
2025-03-07 14:34:26.123,515,RotationSliderBackgroundXYZ,0.869545,0.3570639,-0.35,,0.55
2025-03-07 14:34:26.151,516,RotationSliderBackgroundXYZ,0.8695411,0.3570649,-0.35,,0.55
2025-03-07 14:34:26.178,517,RotationSliderBackgroundXYZ,0.8695292,0.3570655,-0.35,,0.55
2025-03-07 14:34:26.207,518,RotationSliderBackgroundXYZ,0.8695411,0.3570666,-0.35,,0.55
2025-03-07 14:34:26.235,519,RotationSliderBackgroundXYZ,0.8695173,0.3570666,-0.35,,0.55
2025-03-07 14:34:26.275,520,RotationSliderBackgroundXYZ,0.8695053,0.3570677,-0.35,,0.55
2025-03-07 14:34:26.304,521,RotationSliderBackgroundXYZ,0.8695053,0.3570677,-0.35,,0.55
2025-03-07 14:34:26.330,522,RotationSliderBackgroundXYZ,0.8695173,0.3570687,-0.35,,0.55
2025-03-07 14:34:26.372,523,RotationSliderBackgroundXYZ,0.8695173,0.3570704,-0.35,,0.55
2025-03-07 14:34:26.399,524,RotationSliderBackgroundXYZ,0.8695212,0.357072,-0.35,,0.55
2025-03-07 14:34:26.426,525,RotationSliderBackgroundXYZ,0.8695014,0.3570715,-0.35,,0.55
2025-03-07 14:34:26.468,526,RotationSliderBackgroundXYZ,0.8694854,0.3570715,-0.35,,0.55
2025-03-07 14:34:26.509,527,RotationSliderBackgroundXYZ,0.8694894,0.3570731,-0.35,,0.55
2025-03-07 14:34:26.538,528,RotationSliderBackgroundXYZ,0.8694854,0.3570731,-0.35,,0.55
2025-03-07 14:34:26.564,529,RotationSliderBackgroundXYZ,0.8694854,0.3570731,-0.35,,0.55
2025-03-07 14:34:26.593,530,RotationSliderBackgroundXYZ,0.8694735,0.357072,-0.35,,0.55
2025-03-07 14:34:26.620,531,RotationSliderBackgroundXYZ,0.8694497,0.357072,-0.35,,0.55
2025-03-07 14:34:26.662,532,RotationSliderBackgroundXYZ,0.8694378,0.3570737,-0.35,,0.55
2025-03-07 14:34:26.691,533,RotationSliderBackgroundXYZ,0.8694179,0.3570737,-0.35,,0.55
2025-03-07 14:34:26.718,534,RotationSliderBackgroundXYZ,0.8694219,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.747,535,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.775,536,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.804,537,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.831,538,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.859,539,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.887,540,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.916,541,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.944,542,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:26.972,543,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:27.000,544,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:27.028,545,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:27.054,546,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:27.083,547,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:27.110,548,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:27.140,549,RotationSliderBackgroundXYZ,0.8694179,0.3570748,-0.35,,0.55
2025-03-07 14:34:27.168,550,RotationSliderBackgroundXYZ,0.86941,0.3570742,-0.35,,0.55
2025-03-07 14:34:27.195,551,RotationSliderBackgroundXYZ,0.86941,0.3570758,-0.35,,0.55
2025-03-07 14:34:27.221,552,RotationSliderBackgroundXYZ,0.869406,0.3570764,-0.35,,0.55
2025-03-07 14:34:27.249,553,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.276,554,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.306,555,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.334,556,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.361,557,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.390,558,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.429,559,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.458,560,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.486,561,RotationSliderBackgroundXYZ,0.8693941,0.3570769,-0.35,,0.55
2025-03-07 14:34:27.515,562,RotationSliderBackgroundXYZ,0.8693861,0.3570764,-0.35,,0.55
2025-03-07 14:34:27.542,563,RotationSliderBackgroundXYZ,0.8693901,0.3570775,-0.35,,0.55
2025-03-07 14:34:27.571,564,RotationSliderBackgroundXYZ,0.8693821,0.3570786,-0.35,,0.55
2025-03-07 14:34:27.598,565,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.626,566,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.666,567,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.707,568,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.736,569,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.763,570,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.791,571,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.818,572,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.848,573,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.875,574,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.904,575,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.931,576,RotationSliderBackgroundXYZ,0.8693702,0.3570791,-0.35,,0.55
2025-03-07 14:34:27.959,577,RotationSliderBackgroundXYZ,0.8693821,0.3570802,-0.35,,0.55
2025-03-07 14:34:27.988,578,RotationSliderBackgroundXYZ,0.8693861,0.3570818,-0.35,,0.55
2025-03-07 14:34:28.016,579,RotationSliderBackgroundXYZ,0.8693781,0.3570824,-0.35,,0.55
2025-03-07 14:34:28.042,580,RotationSliderBackgroundXYZ,0.8693742,0.3570824,-0.35,,0.55
2025-03-07 14:34:28.071,581,RotationSliderBackgroundXYZ,0.8693623,0.3570818,-0.35,,0.55
2025-03-07 14:34:28.099,582,RotationSliderBackgroundXYZ,0.8693662,0.357084,-0.35,,0.55
2025-03-07 14:34:28.127,583,RotationSliderBackgroundXYZ,0.8693543,0.3570846,-0.35,,0.55
2025-03-07 14:34:28.154,584,RotationSliderBackgroundXYZ,0.8693504,0.3570851,-0.35,,0.55
2025-03-07 14:34:28.183,585,RotationSliderBackgroundXYZ,0.8693464,0.3570851,-0.35,,0.55
2025-03-07 14:34:28.211,586,RotationSliderBackgroundXYZ,0.8693385,0.3570856,-0.35,,0.55
