Timestamp,Frame# (Framerate 30),Slider Name,Slider.x,Slider.y,Slider.z,Slider Value
2025-03-07 13:32:05.705,388,RotationSliderBackgroundXYZ,0.8698471,0.357023,-0.35,,0.55
2025-03-07 13:32:05.732,389,RotationSliderBackgroundXYZ,0.8698471,0.357023,-0.35,,0.55
2025-03-07 13:32:05.760,390,RotationSliderBackgroundXYZ,0.8698351,0.3570224,-0.35,,0.55
2025-03-07 13:32:05.788,391,RotationSliderBackgroundXYZ,0.8698272,0.3570224,-0.35,,0.55
2025-03-07 13:32:05.815,392,RotationSliderBackgroundXYZ,0.8698232,0.357023,-0.35,,0.55
2025-03-07 13:32:05.843,393,RotationSliderBackgroundXYZ,0.8698113,0.3570224,-0.35,,0.55
2025-03-07 13:32:05.871,394,RotationSliderBackgroundXYZ,0.8698073,0.3570224,-0.35,,0.55
2025-03-07 13:32:05.900,395,RotationSliderBackgroundXYZ,0.8697994,0.357023,-0.35,,0.55
2025-03-07 13:32:05.928,396,RotationSliderBackgroundXYZ,0.8697994,0.357023,-0.35,,0.55
2025-03-07 13:32:05.955,397,RotationSliderBackgroundXYZ,0.8697994,0.357023,-0.35,,0.55
2025-03-07 13:32:05.983,398,RotationSliderBackgroundXYZ,0.8697994,0.357023,-0.35,,0.55
2025-03-07 13:32:06.009,399,RotationSliderBackgroundXYZ,0.8697994,0.357023,-0.35,,0.55
2025-03-07 13:32:06.038,400,RotationSliderBackgroundXYZ,0.8697875,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.066,401,RotationSliderBackgroundXYZ,0.8697676,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.094,402,RotationSliderBackgroundXYZ,0.8697636,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.120,403,RotationSliderBackgroundXYZ,0.8697438,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.148,404,RotationSliderBackgroundXYZ,0.8697278,0.3570219,-0.35,,0.55
2025-03-07 13:32:06.176,405,RotationSliderBackgroundXYZ,0.8697239,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.205,406,RotationSliderBackgroundXYZ,0.8697159,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.233,407,RotationSliderBackgroundXYZ,0.8697119,0.357023,-0.35,,0.55
2025-03-07 13:32:06.262,408,RotationSliderBackgroundXYZ,0.8697,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.291,409,RotationSliderBackgroundXYZ,0.8696802,0.3570219,-0.35,,0.55
2025-03-07 13:32:06.317,410,RotationSliderBackgroundXYZ,0.8696722,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.346,411,RotationSliderBackgroundXYZ,0.8696643,0.357023,-0.35,,0.55
2025-03-07 13:32:06.373,412,RotationSliderBackgroundXYZ,0.8696523,0.3570224,-0.35,,0.55
2025-03-07 13:32:06.402,413,RotationSliderBackgroundXYZ,0.8696404,0.357023,-0.35,,0.55
2025-03-07 13:32:06.428,414,RotationSliderBackgroundXYZ,0.8696523,0.3570246,-0.35,,0.55
2025-03-07 13:32:06.457,415,RotationSliderBackgroundXYZ,0.8696404,0.3570252,-0.35,,0.55
2025-03-07 13:32:06.484,416,RotationSliderBackgroundXYZ,0.8696325,0.3570257,-0.35,,0.55
2025-03-07 13:32:06.511,417,RotationSliderBackgroundXYZ,0.8696246,0.3570268,-0.35,,0.55
2025-03-07 13:32:06.538,418,RotationSliderBackgroundXYZ,0.8696206,0.3570274,-0.35,,0.55
2025-03-07 13:32:06.567,419,RotationSliderBackgroundXYZ,0.8696126,0.3570279,-0.35,,0.55
2025-03-07 13:32:06.594,420,RotationSliderBackgroundXYZ,0.8696046,0.3570284,-0.35,,0.55
2025-03-07 13:32:06.622,421,RotationSliderBackgroundXYZ,0.8695967,0.3570295,-0.35,,0.55
2025-03-07 13:32:06.648,422,RotationSliderBackgroundXYZ,0.8695848,0.3570301,-0.35,,0.55
2025-03-07 13:32:06.676,423,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.717,424,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.745,425,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.773,426,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.802,427,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.829,428,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.858,429,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.885,430,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.912,431,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.940,432,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.967,433,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:06.995,434,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.024,435,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.051,436,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.079,437,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.120,438,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.161,439,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.202,440,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.230,441,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.260,442,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.287,443,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.328,444,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.358,445,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.399,446,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.440,447,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.469,448,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.510,449,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.539,450,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.569,451,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.595,452,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.625,453,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.651,454,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.679,455,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.706,456,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.735,457,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.763,458,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.791,459,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.817,460,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.845,461,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.872,462,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.900,463,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.928,464,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.957,465,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:07.985,466,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:08.011,467,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:08.040,468,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:08.068,469,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:08.096,470,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:08.125,471,RotationSliderBackgroundXYZ,0.8695769,0.3570306,-0.35,,0.55
2025-03-07 13:32:08.152,472,RotationSliderBackgroundXYZ,0.869565,0.3570301,-0.35,,0.55
2025-03-07 13:32:08.180,473,RotationSliderBackgroundXYZ,0.8695689,0.3570312,-0.35,,0.55
2025-03-07 13:32:08.207,474,RotationSliderBackgroundXYZ,0.869565,0.3570322,-0.35,,0.55
2025-03-07 13:32:08.235,475,RotationSliderBackgroundXYZ,0.869557,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.263,476,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.291,477,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.318,478,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.345,479,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.373,480,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.414,481,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.444,482,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.471,483,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.499,484,RotationSliderBackgroundXYZ,0.869553,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.527,485,RotationSliderBackgroundXYZ,0.8695411,0.3570322,-0.35,,0.55
2025-03-07 13:32:08.555,486,RotationSliderBackgroundXYZ,0.8695292,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.582,487,RotationSliderBackgroundXYZ,0.8695212,0.3570322,-0.35,,0.55
2025-03-07 13:32:08.609,488,RotationSliderBackgroundXYZ,0.8695173,0.3570322,-0.35,,0.55
2025-03-07 13:32:08.637,489,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.666,490,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.694,491,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.724,492,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.750,493,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.778,494,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.805,495,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.833,496,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.862,497,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.890,498,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.917,499,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.945,500,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:08.973,501,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.001,502,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.029,503,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.059,504,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.085,505,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.112,506,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.139,507,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.168,508,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.196,509,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.225,510,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.251,511,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.279,512,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.320,513,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.361,514,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.401,515,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.430,516,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.460,517,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.485,518,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.527,519,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.556,520,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.597,521,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.626,522,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.654,523,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.697,524,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.724,525,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.750,526,RotationSliderBackgroundXYZ,0.8695093,0.3570328,-0.35,,0.55
2025-03-07 13:32:09.778,527,RotationSliderBackgroundXYZ,0.8695173,0.3570339,-0.35,,0.55
2025-03-07 13:32:09.806,528,RotationSliderBackgroundXYZ,0.8695173,0.3570361,-0.35,,0.55
2025-03-07 13:32:09.834,529,RotationSliderBackgroundXYZ,0.8695093,0.3570366,-0.35,,0.55
2025-03-07 13:32:09.864,530,RotationSliderBackgroundXYZ,0.8695014,0.3570377,-0.35,,0.55
2025-03-07 13:32:09.893,531,RotationSliderBackgroundXYZ,0.8694894,0.3570382,-0.35,,0.55
2025-03-07 13:32:09.919,532,RotationSliderBackgroundXYZ,0.8694854,0.3570388,-0.35,,0.55
2025-03-07 13:32:09.946,533,RotationSliderBackgroundXYZ,0.8694775,0.3570393,-0.35,,0.55
2025-03-07 13:32:09.974,534,RotationSliderBackgroundXYZ,0.8694696,0.3570404,-0.35,,0.55
2025-03-07 13:32:10.002,535,RotationSliderBackgroundXYZ,0.8694616,0.357041,-0.35,,0.55
2025-03-07 13:32:10.029,536,RotationSliderBackgroundXYZ,0.8694497,0.3570415,-0.35,,0.55
2025-03-07 13:32:10.059,537,RotationSliderBackgroundXYZ,0.8694298,0.3570415,-0.35,,0.55
2025-03-07 13:32:10.086,538,RotationSliderBackgroundXYZ,0.8694338,0.3570431,-0.35,,0.55
2025-03-07 13:32:10.113,539,RotationSliderBackgroundXYZ,0.8694298,0.3570437,-0.35,,0.55
2025-03-07 13:32:10.142,540,RotationSliderBackgroundXYZ,0.8694338,0.3570448,-0.35,,0.55
2025-03-07 13:32:10.170,541,RotationSliderBackgroundXYZ,0.8694258,0.3570459,-0.35,,0.55
2025-03-07 13:32:10.197,542,RotationSliderBackgroundXYZ,0.869406,0.3570459,-0.35,,0.55
2025-03-07 13:32:10.227,543,RotationSliderBackgroundXYZ,0.8693941,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.254,544,RotationSliderBackgroundXYZ,0.8693941,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.282,545,RotationSliderBackgroundXYZ,0.8693941,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.309,546,RotationSliderBackgroundXYZ,0.8693941,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.338,547,RotationSliderBackgroundXYZ,0.8693821,0.3570459,-0.35,,0.55
2025-03-07 13:32:10.366,548,RotationSliderBackgroundXYZ,0.8693702,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.394,549,RotationSliderBackgroundXYZ,0.8693623,0.3570459,-0.35,,0.55
2025-03-07 13:32:10.422,550,RotationSliderBackgroundXYZ,0.8693583,0.3570459,-0.35,,0.55
2025-03-07 13:32:10.449,551,RotationSliderBackgroundXYZ,0.8693543,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.477,552,RotationSliderBackgroundXYZ,0.8693543,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.505,553,RotationSliderBackgroundXYZ,0.8693543,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.532,554,RotationSliderBackgroundXYZ,0.8693543,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.561,555,RotationSliderBackgroundXYZ,0.8693543,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.589,556,RotationSliderBackgroundXYZ,0.8693543,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.615,557,RotationSliderBackgroundXYZ,0.8693543,0.3570464,-0.35,,0.55
2025-03-07 13:32:10.645,558,RotationSliderBackgroundXYZ,0.8693623,0.357047,-0.35,,0.55
2025-03-07 13:32:10.671,559,RotationSliderBackgroundXYZ,0.8693464,0.357047,-0.35,,0.55
2025-03-07 13:32:10.698,560,RotationSliderBackgroundXYZ,0.8693424,0.357047,-0.35,,0.55
2025-03-07 13:32:10.727,561,RotationSliderBackgroundXYZ,0.8693345,0.3570475,-0.35,,0.55
2025-03-07 13:32:10.755,562,RotationSliderBackgroundXYZ,0.8693305,0.3570486,-0.35,,0.55
2025-03-07 13:32:10.782,563,RotationSliderBackgroundXYZ,0.8693265,0.3570486,-0.35,,0.55
2025-03-07 13:32:10.810,564,RotationSliderBackgroundXYZ,0.8693185,0.3570491,-0.35,,0.55
2025-03-07 13:32:10.838,565,RotationSliderBackgroundXYZ,0.8693146,0.3570497,-0.35,,0.55
2025-03-07 13:32:10.869,566,RotationSliderBackgroundXYZ,0.8693066,0.3570502,-0.35,,0.55
2025-03-07 13:32:10.896,567,RotationSliderBackgroundXYZ,0.8693106,0.3570519,-0.35,,0.55
2025-03-07 13:32:10.925,568,RotationSliderBackgroundXYZ,0.8693146,0.357053,-0.35,,0.55
2025-03-07 13:32:10.951,569,RotationSliderBackgroundXYZ,0.8693066,0.3570541,-0.35,,0.55
2025-03-07 13:32:10.979,570,RotationSliderBackgroundXYZ,0.8693066,0.3570541,-0.35,,0.55
2025-03-07 13:32:11.008,571,RotationSliderBackgroundXYZ,0.8693066,0.3570541,-0.35,,0.55
2025-03-07 13:32:11.037,572,RotationSliderBackgroundXYZ,0.8693066,0.3570541,-0.35,,0.55
2025-03-07 13:32:11.065,573,RotationSliderBackgroundXYZ,0.8692947,0.357053,-0.35,,0.55
2025-03-07 13:32:11.093,574,RotationSliderBackgroundXYZ,0.8692788,0.3570524,-0.35,,0.55
2025-03-07 13:32:11.123,575,RotationSliderBackgroundXYZ,0.8692749,0.357053,-0.35,,0.55
2025-03-07 13:32:11.148,576,RotationSliderBackgroundXYZ,0.8692669,0.3570541,-0.35,,0.55
2025-03-07 13:32:11.175,577,RotationSliderBackgroundXYZ,0.8692709,0.3570551,-0.35,,0.55
2025-03-07 13:32:11.205,578,RotationSliderBackgroundXYZ,0.869251,0.3570551,-0.35,,0.55
2025-03-07 13:32:11.233,579,RotationSliderBackgroundXYZ,0.869247,0.3570551,-0.35,,0.55
2025-03-07 13:32:11.261,580,RotationSliderBackgroundXYZ,0.8692272,0.3570551,-0.35,,0.55
2025-03-07 13:32:11.291,581,RotationSliderBackgroundXYZ,0.8692113,0.3570546,-0.35,,0.55
2025-03-07 13:32:11.316,582,RotationSliderBackgroundXYZ,0.8692033,0.3570551,-0.35,,0.55
2025-03-07 13:32:11.344,583,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.373,584,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.401,585,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.429,586,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.457,587,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.484,588,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.511,589,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.539,590,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.567,591,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.594,592,RotationSliderBackgroundXYZ,0.8691954,0.3570557,-0.35,,0.55
2025-03-07 13:32:11.623,593,RotationSliderBackgroundXYZ,0.8691835,0.3570551,-0.35,,0.55
2025-03-07 13:32:11.648,594,RotationSliderBackgroundXYZ,0.8691636,0.3570546,-0.35,,0.55
